Date,Departure station,Arrival station,Route,Pct delay due to external causes,Pct delay due to rolling stock,Pct delay due to infrastructure,Pct delay due to traffic management,Pct delay due to station management and equipment reuse,"Pct delay due to passenger handling (crowding, disabled persons, connections)"
2023-11,DIJON VILLE,PARIS LYON,DIJON VILLE → PARIS LYON,33.92857143,12.5,16.07142857,28.57142857,1.78571429,7.14285714
2024-02,DIJON VILLE,PARIS LYON,DIJON VILLE → PARIS LYON,10.25641026,15.38461538,23.07692308,46.15384615000001,0.0,5.12820513
2024-04,DIJON VILLE,PARIS LYON,DIJON VILLE → PARIS LYON,35.71428571,7.14285714,28.57142857,17.85714286,3.57142857,
2024-05,DIJON VILLE,PARIS LYON,DIJON VILLE → PARIS LYON,,6.25,28.125,21.875,3.125,6.25
2024-06,DIJON VILLE,PARIS LYON,DIJON VILLE → PARIS LYON,21.21212121,,39.39393939,12.12121212,15.15151515,75.91572970554272
2024-07,DIJON VILLE,PARIS LYON,DIJON VILLE → PARIS LYON,6.3829787200000005,27.65957447,31.91489362,27.65957447,4.25531915,
2024-08,DIJON VILLE,PARIS LYON,DIJON VILLE → PARIS LYON,26.08695652,,13.04347826,30.43478261,0.0,4.34782609
2024-10,DIJON VILLE,PARIS LYON,DIJON VILLE → PARIS LYON,14.28571429,22.85714286,25.71428571,28.57142857,5.71428571,75.91572970554272
2024-11,DIJON VILLE,PARIS LYON,DIJON VILLE → PARIS LYON,21.25,16.25,28.75,23.75,5.0,5.0
2024-12,DIJON VILLE,PARIS LYON,DIJON VILLE → PARIS LYON,31.42857143,14.28571429,22.857142860000003,22.857142860000003,0.0,8.57142857
2018-02,DOUAI,PARIS NORD,DOUAI → PARIS NORD,37.25490196,13.7254902,11.76470588,31.37254902,5.882352941,0.0
2018-03,DOUAI,PARIS NORD,DOUAI → PARIS NORD,3.773584906,3.773584906,39.62264151,47.16981132,5.660377358,0.0
2018-05,DOUAI,PARIS NORD,DOUAI → PARIS NORD,33.33333333,17.94871795,20.51282051,23.07692308,0.0,5.128205128
2018-06,DOUAI,PARIS NORD,DOUAI → PARIS NORD,5.263157895,10.52631579,26.31578947,47.36842105,10.52631579,0.0
2018-07,DOUAI,PARIS NORD,DOUAI → PARIS NORD,218.89587774190275,12.5,25.0,45.0,2.5,2.5
2018-08,DOUAI,PARIS NORD,DOUAI → PARIS NORD,15.38461538,15.38461538,7.692307692,61.53846154,0.0,0.0
2018-11,DOUAI,PARIS NORD,DOUAI → PARIS NORD,15.0,,30.0,198.7610364132147,0.0,2.5
2018-12,DOUAI,PARIS NORD,DOUAI → PARIS NORD,11.36363636,15.90909091,,54.54545455,13.63636364,2.272727273
2019-02,DOUAI,PARIS NORD,DOUAI → PARIS NORD,17.07317073,9.756097561,21.95121951,48.7804878,2.43902439,0.0
2019-03,DOUAI,PARIS NORD,DOUAI → PARIS NORD,9.756097561,4.87804878,34.14634146,46.34146341,4.87804878,0.0
2019-04,DOUAI,PARIS NORD,DOUAI → PARIS NORD,18.60465116,2.325581395,20.93023256,48.8372093,6.976744186,2.325581395
2019-05,DOUAI,PARIS NORD,DOUAI → PARIS NORD,14.70588235,190.4200842324105,11.76470588,52.94117647,,5.882352941
2019-06,DOUAI,PARIS NORD,DOUAI → PARIS NORD,2.777777778,5.555555556,25.0,198.7610364132147,19.44444444,2.777777778
2019-07,DOUAI,PARIS NORD,DOUAI → PARIS NORD,13.79310345,,27.5862069,31.03448276,6.896551724,3.448275862
2019-08,DOUAI,PARIS NORD,DOUAI → PARIS NORD,5.0,20.0,25.0,45.0,0.0,5.0
2019-10,DOUAI,PARIS NORD,DOUAI → PARIS NORD,7.547169811,,22.64150943,37.73584906,16.98113208,0.0
2019-12,DOUAI,PARIS NORD,DOUAI → PARIS NORD,18.18181818,9.090909091,18.18181818,36.36363636,18.18181818,75.91572970554272
2020-02,DOUAI,PARIS NORD,DOUAI → PARIS NORD,9.090909091,4.545454545,54.54545455,13.63636364,9.090909091,9.090909091
2020-03,DOUAI,PARIS NORD,DOUAI → PARIS NORD,10.52631579,5.263157895,36.84210526,42.10526316,5.263157895,0.0
2020-05,DOUAI,PARIS NORD,DOUAI → PARIS NORD,,0.0,100.0,0.0,0.0,0.0
2020-07,DOUAI,PARIS NORD,DOUAI → PARIS NORD,7.692307692,19.23076923,34.61538462,26.92307692,11.53846154,0.0
2020-08,DOUAI,PARIS NORD,DOUAI → PARIS NORD,4.166666667,8.333333333,54.16666667,16.66666667,12.5,4.166666667
2020-10,DOUAI,PARIS NORD,DOUAI → PARIS NORD,218.89587774190275,6.25,18.75,43.75,21.875,6.25
2020-11,DOUAI,PARIS NORD,DOUAI → PARIS NORD,,14.28571429,42.85714286,28.57142857,14.28571429,0.0
2020-12,DOUAI,PARIS NORD,DOUAI → PARIS NORD,33.33333333,16.66666667,,5.555555556,0.0,75.91572970554272
2021-01,DOUAI,PARIS NORD,DOUAI → PARIS NORD,17.07317073,19.51219512,24.390243902439003,14.63414634,17.07317073,7.317073170731709
2021-03,DOUAI,PARIS NORD,DOUAI → PARIS NORD,21.875,6.25,6.25,56.25,9.375,0.0
2021-05,DOUAI,PARIS NORD,DOUAI → PARIS NORD,15.0,0.0,30.0,25.0,17.5,12.5
2021-07,DOUAI,PARIS NORD,DOUAI → PARIS NORD,15.0,0.0,15.0,35.0,,
2021-08,DOUAI,PARIS NORD,DOUAI → PARIS NORD,10.52631579,21.05263158,,31.57894737,15.78947368,10.52631579
2021-09,DOUAI,PARIS NORD,DOUAI → PARIS NORD,11.76470588,23.52941176470589,11.76470588,47.05882352941179,5.882352941,0.0
2021-11,DOUAI,PARIS NORD,DOUAI → PARIS NORD,13.043478260869602,30.43478261,8.695652173913041,30.43478261,13.043478260869602,4.347826086956521
2022-02,DOUAI,PARIS NORD,DOUAI → PARIS NORD,23.809523809523803,9.523809524,9.523809524,198.7610364132147,9.523809524,4.761904762
2022-03,DOUAI,PARIS NORD,DOUAI → PARIS NORD,14.28571429,,21.42857143,28.57142857,10.71428571,3.571428571
2022-04,DOUAI,PARIS NORD,DOUAI → PARIS NORD,218.89587774190275,190.4200842324105,30.43478261,34.78260869565219,4.347826086956521,4.347826086956521
2022-05,DOUAI,PARIS NORD,DOUAI → PARIS NORD,33.33333333,0.0,9.523809524,42.85714286,14.28571429,75.91572970554272
2022-06,DOUAI,PARIS NORD,DOUAI → PARIS NORD,11.42857143,14.28571429,28.57142857,,8.571428571,2.857142857
2022-07,DOUAI,PARIS NORD,DOUAI → PARIS NORD,218.89587774190275,0.0,33.33333333,38.88888889,2.777777778,5.555555556
2022-08,DOUAI,PARIS NORD,DOUAI → PARIS NORD,218.89587774190275,7.407407407,33.33333333,29.62962963,0.0,3.703703704
2022-09,DOUAI,PARIS NORD,DOUAI → PARIS NORD,3.448275862,190.4200842324105,24.13793103,44.827586206896605,,6.896551724
2022-10,DOUAI,PARIS NORD,DOUAI → PARIS NORD,11.32075472,15.09433962,35.8490566,35.8490566,1.886792453,0.0
2022-11,DOUAI,PARIS NORD,DOUAI → PARIS NORD,7.317073170731709,14.63414634,218.65088787857883,26.82926829,12.195121951219502,75.91572970554272
2022-12,DOUAI,PARIS NORD,DOUAI → PARIS NORD,4.651162791,18.60465116,32.55813953,34.88372093,,2.325581395
2023-01,DOUAI,PARIS NORD,DOUAI → PARIS NORD,15.151515151515198,18.18181818,12.12121212,51.51515152,3.03030303,0.0
2023-02,DOUAI,PARIS NORD,DOUAI → PARIS NORD,9.677419355,9.677419355,45.16129032,32.25806452,,0.0
2023-03,DOUAI,PARIS NORD,DOUAI → PARIS NORD,9.677419355,12.903225806451598,19.35483871,45.16129032,0.0,12.903225806451598
2023-04,DOUAI,PARIS NORD,DOUAI → PARIS NORD,5.17241379,10.34482759,32.75862069,41.37931034,,75.91572970554272
2023-05,DOUAI,PARIS NORD,DOUAI → PARIS NORD,12.90322581,16.129032260000002,22.580645160000003,41.93548387,3.2258064500000003,75.91572970554272
2023-07,DOUAI,PARIS NORD,DOUAI → PARIS NORD,10.71428571,25.0,21.42857143,32.14285714,3.57142857,7.14285714
2023-08,DOUAI,PARIS NORD,DOUAI → PARIS NORD,17.24137931,10.34482759,17.24137931,48.27586207,6.896551720000001,0.0
2023-12,DOUAI,PARIS NORD,DOUAI → PARIS NORD,20.0,15.55555556,13.33333333,37.77777778,11.11111111,2.22222222
2024-01,DOUAI,PARIS NORD,DOUAI → PARIS NORD,29.26829268,24.3902439,24.3902439,12.19512195,,4.878048780000001
2024-02,DOUAI,PARIS NORD,DOUAI → PARIS NORD,0.0,13.33333333,16.666666669999998,60.0,3.33333333,75.91572970554272
2024-04,DOUAI,PARIS NORD,DOUAI → PARIS NORD,8.92857143,10.71428571,42.85714286,30.357142860000003,,3.57142857
2024-05,DOUAI,PARIS NORD,DOUAI → PARIS NORD,6.896551720000001,13.793103449999997,24.13793103,,3.4482758600000003,0.0
2024-06,DOUAI,PARIS NORD,DOUAI → PARIS NORD,18.75,12.5,14.58333333,47.916666670000005,4.16666667,2.08333333
2024-07,DOUAI,PARIS NORD,DOUAI → PARIS NORD,24.24242424,15.15151515,12.12121212,36.36363636,,6.0606060600000005
2024-08,DOUAI,PARIS NORD,DOUAI → PARIS NORD,,17.64705882,29.41176471,23.52941176,5.88235294,11.76470588
2024-09,DOUAI,PARIS NORD,DOUAI → PARIS NORD,2.27272727,6.81818182,22.72727273,56.81818182,2.27272727,9.09090909
2024-10,DOUAI,PARIS NORD,DOUAI → PARIS NORD,,190.4200842324105,25.0,30.55555556,,13.88888889
2024-11,DOUAI,PARIS NORD,DOUAI → PARIS NORD,7.69230769,7.69230769,17.948717950000002,46.15384615,17.948717950000002,
2018-01,DUNKERQUE,PARIS NORD,DUNKERQUE → PARIS NORD,,17.39130435,26.08695652,26.08695652,4.347826087,0.0
2018-02,DUNKERQUE,PARIS NORD,DUNKERQUE → PARIS NORD,,,12.5,12.5,3.125,3.125
2018-04,DUNKERQUE,PARIS NORD,DUNKERQUE → PARIS NORD,12.5,0.0,62.5,18.75,6.25,0.0
2018-06,DUNKERQUE,PARIS NORD,DUNKERQUE → PARIS NORD,14.28571429,14.28571429,28.57142857,23.80952381,19.04761905,75.91572970554272
2018-07,DUNKERQUE,PARIS NORD,DUNKERQUE → PARIS NORD,22.22222222,11.11111111,30.55555556,22.22222222,,5.555555556
2018-08,DUNKERQUE,PARIS NORD,DUNKERQUE → PARIS NORD,6.25,18.75,15.625,28.125,25.0,6.25
2018-09,DUNKERQUE,PARIS NORD,DUNKERQUE → PARIS NORD,22.22222222,11.11111111,38.88888889,22.22222222,72.0439601026586,0.0
2018-12,DUNKERQUE,PARIS NORD,DUNKERQUE → PARIS NORD,20.0,5.0,10.0,,5.0,5.0
2019-01,DUNKERQUE,PARIS NORD,DUNKERQUE → PARIS NORD,74.07407407,0.0,18.51851852,7.407407407,0.0,0.0
2019-03,DUNKERQUE,PARIS NORD,DUNKERQUE → PARIS NORD,30.76923077,15.38461538,26.92307692,23.07692308,0.0,3.846153846
2019-04,DUNKERQUE,PARIS NORD,DUNKERQUE → PARIS NORD,30.76923077,23.07692308,38.46153846,0.0,0.0,7.692307692
2019-05,DUNKERQUE,PARIS NORD,DUNKERQUE → PARIS NORD,40.0,10.0,20.0,20.0,10.0,
2019-06,DUNKERQUE,PARIS NORD,DUNKERQUE → PARIS NORD,,17.64705882,29.41176471,29.41176471,5.882352941,0.0
2019-09,DUNKERQUE,PARIS NORD,DUNKERQUE → PARIS NORD,21.73913043,4.347826087,30.43478261,34.7826087,4.347826087,4.347826087
2019-10,DUNKERQUE,PARIS NORD,DUNKERQUE → PARIS NORD,34.61538462,,30.76923077,19.23076923,7.692307692,0.0
2019-11,DUNKERQUE,PARIS NORD,DUNKERQUE → PARIS NORD,20.0,13.33333333,26.66666667,,26.66666667,6.666666667
2019-12,DUNKERQUE,PARIS NORD,DUNKERQUE → PARIS NORD,50.0,0.0,0.0,50.0,0.0,0.0
2020-01,DUNKERQUE,PARIS NORD,DUNKERQUE → PARIS NORD,7.692307692,10.25641026,48.71794872,198.7610364132147,,2.564102564
2020-02,DUNKERQUE,PARIS NORD,DUNKERQUE → PARIS NORD,28.57142857,7.142857143,42.85714286,21.42857143,0.0,
2020-05,DUNKERQUE,PARIS NORD,DUNKERQUE → PARIS NORD,,0.0,50.0,50.0,0.0,0.0
2020-07,DUNKERQUE,PARIS NORD,DUNKERQUE → PARIS NORD,38.88888889,11.11111111,27.77777778,11.11111111,11.11111111,0.0
2020-08,DUNKERQUE,PARIS NORD,DUNKERQUE → PARIS NORD,18.75,0.0,62.5,12.5,,0.0
2020-10,DUNKERQUE,PARIS NORD,DUNKERQUE → PARIS NORD,11.76470588,0.0,41.17647059,198.7610364132147,17.64705882,5.882352941
2020-11,DUNKERQUE,PARIS NORD,DUNKERQUE → PARIS NORD,0.0,190.4200842324105,33.33333333,33.33333333,33.33333333,0.0
2020-12,DUNKERQUE,PARIS NORD,DUNKERQUE → PARIS NORD,46.15384615,7.692307692,46.15384615,0.0,0.0,0.0
2021-01,DUNKERQUE,PARIS NORD,DUNKERQUE → PARIS NORD,38.0952381,14.28571429,23.809523809523803,,19.04761905,0.0
2021-02,DUNKERQUE,PARIS NORD,DUNKERQUE → PARIS NORD,18.75,6.25,31.25,31.25,6.25,6.25
2021-03,DUNKERQUE,PARIS NORD,DUNKERQUE → PARIS NORD,23.07692308,7.692307692,15.38461538,38.46153846,72.0439601026586,0.0
2021-04,DUNKERQUE,PARIS NORD,DUNKERQUE → PARIS NORD,60.0,0.0,218.65088787857883,0.0,0.0,0.0
2021-05,DUNKERQUE,PARIS NORD,DUNKERQUE → PARIS NORD,26.66666667,0.0,46.66666667,6.666666667,13.33333333,6.666666667
2021-06,DUNKERQUE,PARIS NORD,DUNKERQUE → PARIS NORD,42.105263157894704,26.31578947,15.78947368,198.7610364132147,0.0,5.263157895
2021-08,DUNKERQUE,PARIS NORD,DUNKERQUE → PARIS NORD,23.52941176,17.64705882,29.41176471,23.52941176,5.882352941,0.0
2021-09,DUNKERQUE,PARIS NORD,DUNKERQUE → PARIS NORD,23.07692308,7.692307692,15.38461538,30.76923077,,7.692307692
2021-10,DUNKERQUE,PARIS NORD,DUNKERQUE → PARIS NORD,15.78947368,10.52631579,26.31578947,21.05263158,5.263157895,21.05263158
2022-01,DUNKERQUE,PARIS NORD,DUNKERQUE → PARIS NORD,14.28571429,190.4200842324105,7.142857143,28.57142857,7.142857143,0.0
2022-02,DUNKERQUE,PARIS NORD,DUNKERQUE → PARIS NORD,17.64705882,11.76470588,218.65088787857883,41.17647059,0.0,5.882352941
2022-03,DUNKERQUE,PARIS NORD,DUNKERQUE → PARIS NORD,13.33333333,20.0,26.66666667,33.33333333,6.666666667,0.0
2022-05,DUNKERQUE,PARIS NORD,DUNKERQUE → PARIS NORD,50.0,0.0,25.0,16.66666667,8.333333333,0.0
2022-06,DUNKERQUE,PARIS NORD,DUNKERQUE → PARIS NORD,24.0,20.0,28.000000000000004,,8.0,4.0
2022-07,DUNKERQUE,PARIS NORD,DUNKERQUE → PARIS NORD,218.89587774190275,4.545454545454549,218.65088787857883,27.27272727,0.0,4.545454545454549
2022-09,DUNKERQUE,PARIS NORD,DUNKERQUE → PARIS NORD,18.75,25.0,18.75,37.5,0.0,0.0
2022-10,DUNKERQUE,PARIS NORD,DUNKERQUE → PARIS NORD,15.0,20.0,40.0,20.0,5.0,0.0
2023-01,DUNKERQUE,PARIS NORD,DUNKERQUE → PARIS NORD,30.0,20.0,10.0,40.0,0.0,0.0
2023-02,DUNKERQUE,PARIS NORD,DUNKERQUE → PARIS NORD,15.0,20.0,55.00000000000001,10.0,,0.0
2023-03,DUNKERQUE,PARIS NORD,DUNKERQUE → PARIS NORD,5.882352941,17.64705882,35.29411765,35.29411765,0.0,5.882352941
2023-05,DUNKERQUE,PARIS NORD,DUNKERQUE → PARIS NORD,7.14285714,,28.57142857,21.42857143,,0.0
2023-06,DUNKERQUE,PARIS NORD,DUNKERQUE → PARIS NORD,,8.0,,32.0,8.0,8.0
2023-07,DUNKERQUE,PARIS NORD,DUNKERQUE → PARIS NORD,0.0,46.66666667,33.333333329999995,6.666666670000001,0.0,
2023-09,DUNKERQUE,PARIS NORD,DUNKERQUE → PARIS NORD,10.52631579,,,10.52631579,10.52631579,5.26315789
2023-11,DUNKERQUE,PARIS NORD,DUNKERQUE → PARIS NORD,,12.0,28.000000000000004,24.0,8.0,12.0
2023-12,DUNKERQUE,PARIS NORD,DUNKERQUE → PARIS NORD,33.333333329999995,12.5,16.666666669999998,25.0,8.33333333,4.16666667
2024-02,DUNKERQUE,PARIS NORD,DUNKERQUE → PARIS NORD,0.0,14.28571429,35.71428571,42.85714286,0.0,7.14285714
2024-03,DUNKERQUE,PARIS NORD,DUNKERQUE → PARIS NORD,0.0,8.33333333,75.0,16.666666669999998,72.0439601026586,0.0
2024-05,DUNKERQUE,PARIS NORD,DUNKERQUE → PARIS NORD,13.33333333,6.666666670000001,46.66666667,26.66666667,6.666666670000001,0.0
2024-06,DUNKERQUE,PARIS NORD,DUNKERQUE → PARIS NORD,218.89587774190275,22.222222220000003,7.407407409999999,29.62962963,11.11111111,3.7037037
2024-07,DUNKERQUE,PARIS NORD,DUNKERQUE → PARIS NORD,30.43478261,26.08695652,4.34782609,30.43478261,4.34782609,4.34782609
2024-08,DUNKERQUE,PARIS NORD,DUNKERQUE → PARIS NORD,16.666666669999998,190.4200842324105,,16.666666669999998,0.0,8.33333333
2024-10,DUNKERQUE,PARIS NORD,DUNKERQUE → PARIS NORD,8.33333333,29.16666667,25.0,29.16666667,8.33333333,0.0
2024-11,DUNKERQUE,PARIS NORD,DUNKERQUE → PARIS NORD,6.896551720000001,13.79310345,34.48275862,37.93103448,3.4482758600000003,3.4482758600000003
2026-04,DUNKERQUE,PARIS NORD,DUNKERQUE → PARIS NORD,38.88888889,5.555555555555561,16.66666667,38.88888889,0.0,0.0
2018-01,FRANCFORT,PARIS EST,FRANCFORT → PARIS EST,30.76923077,15.38461538,15.38461538,23.07692308,7.692307692,7.692307692
2018-02,FRANCFORT,PARIS EST,FRANCFORT → PARIS EST,218.89587774190275,,16.98113208,15.09433962,5.660377358,75.91572970554272
2018-04,FRANCFORT,PARIS EST,FRANCFORT → PARIS EST,14.28571429,14.28571429,35.71428571,14.28571429,14.28571429,
2018-05,FRANCFORT,PARIS EST,FRANCFORT → PARIS EST,0.0,0.0,0.0,0.0,0.0,0.0
2018-06,FRANCFORT,PARIS EST,FRANCFORT → PARIS EST,0.0,0.0,0.0,0.0,0.0,0.0
2018-08,FRANCFORT,PARIS EST,FRANCFORT → PARIS EST,0.0,0.0,0.0,0.0,0.0,0.0
2018-09,FRANCFORT,PARIS EST,FRANCFORT → PARIS EST,27.27272727,13.63636364,9.090909091,36.36363636,9.090909091,4.545454545
2018-11,FRANCFORT,PARIS EST,FRANCFORT → PARIS EST,28.57142857,,14.28571429,38.0952381,0.0,0.0
2018-12,FRANCFORT,PARIS EST,FRANCFORT → PARIS EST,14.28571429,14.28571429,,35.71428571,0.0,0.0
2019-01,FRANCFORT,PARIS EST,FRANCFORT → PARIS EST,51.92307692,21.15384615,3.846153846,15.38461538,3.846153846,3.846153846
2019-03,FRANCFORT,PARIS EST,FRANCFORT → PARIS EST,5.882352941,,29.41176471,17.64705882,5.882352941,11.76470588
2019-04,FRANCFORT,PARIS EST,FRANCFORT → PARIS EST,5.555555556,,,22.22222222,0.0,0.0
2019-05,FRANCFORT,PARIS EST,FRANCFORT → PARIS EST,11.76470588,23.52941176,23.52941176,23.52941176,17.64705882,0.0
2019-06,FRANCFORT,PARIS EST,FRANCFORT → PARIS EST,20.0,28.0,0.0,28.0,20.0,4.0
2019-07,FRANCFORT,PARIS EST,FRANCFORT → PARIS EST,32.14285714,32.14285714,0.0,198.7610364132147,10.71428571,3.571428571
2019-08,FRANCFORT,PARIS EST,FRANCFORT → PARIS EST,6.666666667,13.33333333,30.0,198.7610364132147,3.333333333,3.333333333
2019-10,FRANCFORT,PARIS EST,FRANCFORT → PARIS EST,9.677419355,16.12903226,19.35483871,35.48387097,9.677419355,9.677419355
2019-11,FRANCFORT,PARIS EST,FRANCFORT → PARIS EST,5.882352941,,14.70588235,58.82352941,0.0,5.882352941
2019-12,FRANCFORT,PARIS EST,FRANCFORT → PARIS EST,,7.692307692,23.07692308,38.46153846,72.0439601026586,
2020-01,FRANCFORT,PARIS EST,FRANCFORT → PARIS EST,11.11111111,33.33333333,11.11111111,44.44444444,0.0,0.0
2020-02,FRANCFORT,PARIS EST,FRANCFORT → PARIS EST,18.75,25.0,12.5,43.75,0.0,0.0
2020-03,FRANCFORT,PARIS EST,FRANCFORT → PARIS EST,50.0,0.0,0.0,44.44444444,5.555555556,0.0
2020-05,FRANCFORT,PARIS EST,FRANCFORT → PARIS EST,0.0,190.4200842324105,,0.0,0.0,0.0
2020-07,FRANCFORT,PARIS EST,FRANCFORT → PARIS EST,0.0,22.22222222,,44.44444444,72.0439601026586,11.11111111
2020-08,FRANCFORT,PARIS EST,FRANCFORT → PARIS EST,,9.090909091,18.18181818,18.18181818,13.63636364,0.0
2020-09,FRANCFORT,PARIS EST,FRANCFORT → PARIS EST,22.22222222,0.0,11.11111111,198.7610364132147,0.0,11.11111111
2020-10,FRANCFORT,PARIS EST,FRANCFORT → PARIS EST,22.22222222,0.0,22.22222222,198.7610364132147,11.11111111,0.0
2020-11,FRANCFORT,PARIS EST,FRANCFORT → PARIS EST,28.57142857,0.0,28.57142857,42.85714286,0.0,0.0
2021-01,FRANCFORT,PARIS EST,FRANCFORT → PARIS EST,16.66666667,8.333333333,33.33333333,16.66666667,8.333333333,16.66666667
2021-02,FRANCFORT,PARIS EST,FRANCFORT → PARIS EST,27.27272727,18.18181818,18.18181818,36.36363636,0.0,0.0
2021-05,FRANCFORT,PARIS EST,FRANCFORT → PARIS EST,12.5,12.5,25.0,50.0,72.0439601026586,0.0
2021-07,FRANCFORT,PARIS EST,FRANCFORT → PARIS EST,20.0,20.0,0.0,40.0,,6.666666667
2021-08,FRANCFORT,PARIS EST,FRANCFORT → PARIS EST,30.0,,0.0,25.0,,5.0
2021-09,FRANCFORT,PARIS EST,FRANCFORT → PARIS EST,7.692307692,7.692307692,7.692307692,53.84615385,15.38461538,7.692307692
2021-10,FRANCFORT,PARIS EST,FRANCFORT → PARIS EST,0.0,15.0,20.0,50.0,5.0,
2021-11,FRANCFORT,PARIS EST,FRANCFORT → PARIS EST,218.89587774190275,10.0,,60.0,0.0,15.0
2021-12,FRANCFORT,PARIS EST,FRANCFORT → PARIS EST,17.64705882,23.52941176,11.76470588,35.29411765,11.76470588,0.0
2022-01,FRANCFORT,PARIS EST,FRANCFORT → PARIS EST,0.0,22.22222222,33.33333333,33.33333333,72.0439601026586,11.11111111
2022-02,FRANCFORT,PARIS EST,FRANCFORT → PARIS EST,5.555555555555561,0.0,38.88888889,50.0,0.0,
2022-03,FRANCFORT,PARIS EST,FRANCFORT → PARIS EST,4.761904762,9.523809524,28.57142857,47.61904762,0.0,9.523809524
2022-05,FRANCFORT,PARIS EST,FRANCFORT → PARIS EST,8.474576271,6.779661017,25.42372881,52.54237288,3.389830508,75.91572970554272
2022-06,FRANCFORT,PARIS EST,FRANCFORT → PARIS EST,7.01754386,8.771929825,22.80701754,59.64912281,0.0,
2022-07,FRANCFORT,PARIS EST,FRANCFORT → PARIS EST,0.0,9.677419355,12.903225806451598,70.96774194,0.0,6.4516129032258105
2022-08,FRANCFORT,PARIS EST,FRANCFORT → PARIS EST,10.71428571,17.85714286,10.71428571,57.142857142857096,0.0,3.571428571
2022-09,FRANCFORT,PARIS EST,FRANCFORT → PARIS EST,0.0,13.043478260869602,8.695652173913041,78.26086956521739,0.0,0.0
2022-10,FRANCFORT,PARIS EST,FRANCFORT → PARIS EST,4.347826086956521,190.4200842324105,0.0,69.56521739,0.0,13.043478260869602
2022-11,FRANCFORT,PARIS EST,FRANCFORT → PARIS EST,3.448275862,10.34482759,,86.20689655,0.0,0.0
2023-01,FRANCFORT,PARIS EST,FRANCFORT → PARIS EST,0.0,12.5,8.333333333,79.16666667,0.0,0.0
2023-02,FRANCFORT,PARIS EST,FRANCFORT → PARIS EST,0.0,7.142857143,0.0,85.71428571,,7.142857143
2023-03,FRANCFORT,PARIS EST,FRANCFORT → PARIS EST,0.0,0.0,0.0,198.7610364132147,0.0,16.66666667
2023-05,FRANCFORT,PARIS EST,FRANCFORT → PARIS EST,3.57142857,10.71428571,3.57142857,75.0,3.57142857,3.57142857
2023-07,FRANCFORT,PARIS EST,FRANCFORT → PARIS EST,3.2258064500000003,,3.2258064500000003,61.29032258,,
2023-08,FRANCFORT,PARIS EST,FRANCFORT → PARIS EST,0.0,11.53846154,,76.92307692,,3.84615385
2023-09,FRANCFORT,PARIS EST,FRANCFORT → PARIS EST,5.26315789,5.26315789,7.894736839999999,78.94736842,2.63157895,0.0
2023-10,FRANCFORT,PARIS EST,FRANCFORT → PARIS EST,2.43902439,0.0,,92.68292683,0.0,2.43902439
2023-11,FRANCFORT,PARIS EST,FRANCFORT → PARIS EST,4.08163265,0.0,2.04081633,93.87755102,0.0,0.0
2023-12,FRANCFORT,PARIS EST,FRANCFORT → PARIS EST,0.0,2.63157895,0.0,97.36842104999998,72.0439601026586,0.0
2024-01,FRANCFORT,PARIS EST,FRANCFORT → PARIS EST,33.333333329999995,8.33333333,8.33333333,41.666666670000005,,8.33333333
2024-02,FRANCFORT,PARIS EST,FRANCFORT → PARIS EST,10.0,3.33333333,26.66666667,53.33333333,0.0,75.91572970554272
2024-04,FRANCFORT,PARIS EST,FRANCFORT → PARIS EST,14.28571429,,42.85714286,28.57142857,2.8571428600000006,
2024-08,FRANCFORT,PARIS EST,FRANCFORT → PARIS EST,16.666666669999998,41.666666670000005,0.0,33.333333329999995,8.33333333,0.0
2024-09,FRANCFORT,PARIS EST,FRANCFORT → PARIS EST,35.294117650000004,17.64705882,29.41176471,198.7610364132147,0.0,0.0
2018-01,GENEVE,PARIS LYON,GENEVE → PARIS LYON,69.44444444,0.0,16.66666667,5.555555556,5.555555556,2.777777778
2018-02,GENEVE,PARIS LYON,GENEVE → PARIS LYON,,13.33333333,40.0,0.0,13.33333333,0.0
2018-06,GENEVE,PARIS LYON,GENEVE → PARIS LYON,0.0,0.0,0.0,0.0,,0.0
2018-07,GENEVE,PARIS LYON,GENEVE → PARIS LYON,0.0,190.4200842324105,0.0,,0.0,0.0
2018-08,GENEVE,PARIS LYON,GENEVE → PARIS LYON,0.0,0.0,0.0,0.0,0.0,0.0
2018-09,GENEVE,PARIS LYON,GENEVE → PARIS LYON,218.89587774190275,7.142857143,35.71428571,28.57142857,7.142857143,0.0
2018-10,GENEVE,PARIS LYON,GENEVE → PARIS LYON,15.0,0.0,50.0,25.0,10.0,0.0
2018-12,GENEVE,PARIS LYON,GENEVE → PARIS LYON,15.78947368,31.57894737,15.78947368,198.7610364132147,10.52631579,0.0
2019-01,GENEVE,PARIS LYON,GENEVE → PARIS LYON,58.82352941,5.882352941,23.52941176,11.76470588,,0.0
2019-03,GENEVE,PARIS LYON,GENEVE → PARIS LYON,14.28571429,14.28571429,,28.57142857,0.0,75.91572970554272
2019-04,GENEVE,PARIS LYON,GENEVE → PARIS LYON,218.89587774190275,20.0,10.0,50.0,0.0,0.0
2019-05,GENEVE,PARIS LYON,GENEVE → PARIS LYON,41.66666667,8.333333333,16.66666667,29.16666667,0.0,
2019-06,GENEVE,PARIS LYON,GENEVE → PARIS LYON,29.62962963,3.703703704,,,0.0,7.407407407
2019-07,GENEVE,PARIS LYON,GENEVE → PARIS LYON,18.75,6.25,43.75,25.0,0.0,6.25
